product_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_age,transaction_month,age_band
0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Male,38,Health,High Net Worth,N,No,4.0,QLD,5,20,10,young
100,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Male,38,Health,High Net Worth,N,No,4.0,QLD,5,14,7,young
22,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Male,38,Health,High Net Worth,N,No,4.0,QLD,5,4,9,young
98,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Male,38,Health,High Net Worth,N,No,4.0,QLD,5,20,1,young
27,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,96,Entertainment,High Net Worth,N,No,13.0,NSW,10,23,3,young_adults
76,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,96,Entertainment,High Net Worth,N,No,13.0,NSW,10,15,11,young_adults
0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Female,96,Entertainment,High Net Worth,N,No,13.0,NSW,10,5,6,young_adults
0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,96,Entertainment,High Net Worth,N,No,13.0,NSW,10,1,5,young_adults
17,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,96,Entertainment,High Net Worth,N,No,13.0,NSW,10,24,9,young_adults
93,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,Male,43,other,Mass Customer,N,No,9.0,QLD,2,17,3,old
59,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Male,43,other,Mass Customer,N,No,9.0,QLD,2,24,5,old
14,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Male,43,other,Mass Customer,N,No,9.0,QLD,2,14,5,old
81,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Male,43,other,Mass Customer,N,No,9.0,QLD,2,26,8,old
15,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Male,43,other,Mass Customer,N,No,9.0,QLD,2,12,1,old
7,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Male,97,Manufacturing,Mass Customer,N,No,5.0,NSW,10,13,10,old_adult
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Male,97,Manufacturing,Mass Customer,N,No,5.0,NSW,10,9,7,old_adult
76,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Male,97,Manufacturing,Mass Customer,N,No,5.0,NSW,10,3,5,old_adult
80,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,Male,97,Manufacturing,Mass Customer,N,No,5.0,NSW,10,20,4,old_adult
40,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Male,97,Manufacturing,Mass Customer,N,No,5.0,NSW,10,11,7,old_adult
60,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,Male,22,Manufacturing,Mass Customer,N,No,3.0,QLD,7,6,9,young_adults
87,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Male,22,Manufacturing,Mass Customer,N,No,3.0,QLD,7,20,10,young_adults
92,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,68,IT,Mass Customer,N,Yes,7.0,QLD,8,4,6,young_adults
16,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Male,68,IT,Mass Customer,N,Yes,7.0,QLD,8,23,2,young_adults
59,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Male,68,IT,Mass Customer,N,Yes,7.0,QLD,8,6,3,young_adults
17,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Male,68,IT,Mass Customer,N,Yes,7.0,QLD,8,4,6,young_adults
83,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Male,68,IT,Mass Customer,N,Yes,7.0,QLD,8,13,3,young_adults
11,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,Male,68,IT,Mass Customer,N,Yes,7.0,QLD,8,4,11,young_adults
87,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,12,2,young_adults
21,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,26,3,young_adults
37,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,19,1,young_adults
23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,24,8,young_adults
8,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,24,6,young_adults
95,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,11,10,young_adults
34,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Female,11,Argiculture,Mass Customer,N,No,3.0,QLD,1,5,6,young_adults
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,1,12,young_adults
23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,24,6,young_adults
37,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,18,1,young_adults
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,18,3,young_adults
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,9,7,young_adults
79,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,14,6,young_adults
55,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,14,5,young_adults
19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,8,4,young_adults
71,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,22,1,young_adults
93,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,Male,11,Entertainment,Mass Customer,N,No,13.0,VIC,1,17,5,young_adults
69,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,14,7,young_adults
68,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,8,11,young_adults
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,14,1,young_adults
52,1.0,Cancelled,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,4,7,young_adults
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,12,6,young_adults
52,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,13,8,young_adults
24,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,Female,23,Financial Services,Mass Customer,N,Yes,11.0,NSW,10,7,9,young_adults
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,48,Property,Mass Customer,N,No,12.0,QLD,7,12,7,old_adult
83,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Female,48,Property,Mass Customer,N,No,12.0,QLD,7,4,2,old_adult
35,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,48,Property,Mass Customer,N,No,12.0,QLD,7,23,9,old_adult
30,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,Female,48,Property,Mass Customer,N,No,12.0,QLD,7,26,2,old_adult
78,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,Female,48,Property,Mass Customer,N,No,12.0,QLD,7,13,9,old_adult
51,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,48,Property,Mass Customer,N,No,12.0,QLD,7,5,10,old_adult
71,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,22,3,young_adults
87,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,4,4,young_adults
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,5,7,young_adults
19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,1,11,young_adults
13,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,7,2,young_adults
20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,7,9,young_adults
20,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,1,7,young_adults
64,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Male,58,Manufacturing,Mass Customer,N,Yes,16.0,QLD,8,5,12,young_adults
59,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,2,10,old_adult
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,14,2,old_adult
45,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,11,3,old_adult
26,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,14,12,old_adult
89,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,1,12,old_adult
8,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,13,11,old_adult
73,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,3,10,old_adult
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,1,12,old_adult
92,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Male,74,Health,Mass Customer,N,Yes,14.0,NSW,11,4,12,old_adult
51,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,93,Manufacturing,Affluent Customer,N,Yes,6.0,VIC,12,16,7,old_adult
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Female,93,Manufacturing,Affluent Customer,N,Yes,6.0,VIC,12,4,9,old_adult
43,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,93,Manufacturing,Affluent Customer,N,Yes,6.0,VIC,12,3,2,old_adult
64,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Female,93,Manufacturing,Affluent Customer,N,Yes,6.0,VIC,12,1,4,old_adult
83,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Female,93,Manufacturing,Affluent Customer,N,Yes,6.0,VIC,12,12,10,old_adult
73,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Female,93,Manufacturing,Affluent Customer,N,Yes,6.0,VIC,12,6,4,old_adult
67,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,21,4,young
0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,18,12,young
81,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,18,9,young
17,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,24,8,young
4,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,19,6,young
28,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,6,5,young
0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,12,4,young
95,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,Male,74,Financial Services,High Net Worth,N,No,13.0,NSW,9,20,2,young
85,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,17,11,young_adults
6,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,26,10,young_adults
0,1.0,Cancelled,Norco Bicycles,Road,medium,medium,543.39,407.54,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,1,5,young_adults
25,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,5,1,young_adults
0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,5,8,young_adults
30,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,23,3,young_adults
52,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,6,9,young_adults
17,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Male,7,Financial Services,High Net Worth,N,No,12.0,VIC,5,24,11,young_adults
55,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,16,other,Affluent Customer,N,No,5.0,NSW,8,14,2,old_adult
82,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Female,16,other,Affluent Customer,N,No,5.0,NSW,8,2,4,old_adult
49,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Female,16,other,Affluent Customer,N,No,5.0,NSW,8,5,7,old_adult
11,0.0,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,764.96,Female,16,other,Affluent Customer,N,No,5.0,NSW,8,10,1,old_adult
22,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Female,16,other,Affluent Customer,N,No,5.0,NSW,8,24,9,old_adult
54,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,2,4,young_adults
82,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,1,6,young_adults
0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,14,4,young_adults
0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,14,11,young_adults
0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,5,10,young_adults
17,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,24,11,young_adults
87,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Female,83,Telecommunications,High Net Worth,N,No,14.0,VIC,1,7,4,young_adults
12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Female,30,other,Affluent Customer,N,Yes,4.0,NSW,11,4,6,young_adults
7,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,30,other,Affluent Customer,N,Yes,4.0,NSW,11,12,3,young_adults
63,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Female,30,other,Affluent Customer,N,Yes,4.0,NSW,11,19,10,young_adults
45,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,24,12,old_adult
28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,26,9,old_adult
58,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,2,5,old_adult
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,9,10,old_adult
87,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,20,10,old_adult
8,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,6,1,old_adult
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,18,2,old_adult
2,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Male,72,Financial Services,Mass Customer,N,No,5.0,QLD,6,5,11,old_adult
92,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,6,10,old_adult
38,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,12,10,old_adult
38,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,5,5,old_adult
38,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,6,12,old_adult
0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,26,10,old_adult
99,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,4,3,old_adult
98,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Female,73,Manufacturing,High Net Worth,N,Yes,5.0,NSW,10,17,7,old_adult
92,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,2,8,young_adults
84,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,2,10,young_adults
29,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,23,2,young_adults
97,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,13,5,young_adults
62,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,1,6,young_adults
0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,12,5,young_adults
92,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,59,Argiculture,High Net Worth,N,Yes,6.0,QLD,2,19,8,young_adults
5,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,53,other,Affluent Customer,N,No,21.0,QLD,9,6,1,young_adults
56,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,53,other,Affluent Customer,N,No,21.0,QLD,9,20,1,young_adults
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Female,53,other,Affluent Customer,N,No,21.0,QLD,9,6,6,young_adults
35,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,53,other,Affluent Customer,N,No,21.0,QLD,9,23,4,young_adults
61,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Female,53,other,Affluent Customer,N,No,21.0,QLD,9,2,7,young_adults
10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Male,77,Financial Services,Affluent Customer,N,Yes,14.0,NSW,10,13,5,old
61,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Male,77,Financial Services,Affluent Customer,N,Yes,14.0,NSW,10,7,7,old
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,77,Financial Services,Affluent Customer,N,Yes,14.0,NSW,10,6,10,old
77,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,77,Financial Services,Affluent Customer,N,Yes,14.0,NSW,10,13,4,old
90,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Male,77,Financial Services,Affluent Customer,N,Yes,14.0,NSW,10,4,1,old
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,77,Financial Services,Affluent Customer,N,Yes,14.0,NSW,10,11,7,old
53,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Female,25,Financial Services,Affluent Customer,N,Yes,11.0,NSW,9,20,4,young_adults
2,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Female,25,Financial Services,Affluent Customer,N,Yes,11.0,NSW,9,5,6,young_adults
47,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,Female,25,Financial Services,Affluent Customer,N,Yes,11.0,NSW,9,14,1,young_adults
17,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Female,25,Financial Services,Affluent Customer,N,Yes,11.0,NSW,9,8,11,young_adults
19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,8,12,young
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,12,8,young
72,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,1,1,young
27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,18,1,young
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,18,2,young
23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,24,2,young
99,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,23,8,young
58,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Female,17,Health,Mass Customer,N,No,9.0,QLD,7,2,4,young
61,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,26,12,young
17,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,24,6,young
0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,14,9,young
61,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,26,12,young
72,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,2,3,young
91,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,3,3,young
80,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,5,3,young
27,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,98,Argiculture,High Net Worth,N,No,5.0,QLD,7,23,12,young
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Male,17,Entertainment,Affluent Customer,N,No,21.0,VIC,8,22,4,young_adults
64,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Male,17,Entertainment,Affluent Customer,N,No,21.0,VIC,8,5,6,young_adults
100,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,Male,17,Entertainment,Affluent Customer,N,No,21.0,VIC,8,26,12,young_adults
86,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Male,17,Entertainment,Affluent Customer,N,No,21.0,VIC,8,13,11,young_adults
91,0.0,Cancelled,Solex,Standard,medium,medium,100.35,75.26,Male,17,Entertainment,Affluent Customer,N,No,21.0,VIC,8,18,9,young_adults
26,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,17,Entertainment,Affluent Customer,N,No,21.0,VIC,8,24,11,young_adults
62,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,24,8,old_adult
51,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,5,5,old_adult
98,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,13,5,old_adult
13,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,1,8,old_adult
35,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,23,6,old_adult
73,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,15,8,old_adult
56,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,73,Telecommunications,Mass Customer,N,No,19.0,QLD,5,20,6,old_adult
30,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,Female,76,Financial Services,Affluent Customer,N,Yes,7.0,NSW,8,25,7,old
77,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Female,76,Financial Services,Affluent Customer,N,Yes,7.0,NSW,8,13,3,old
81,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Female,76,Financial Services,Affluent Customer,N,Yes,7.0,NSW,8,2,10,old
89,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,76,Financial Services,Affluent Customer,N,Yes,7.0,NSW,8,1,12,old
27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,45,Property,Affluent Customer,N,Yes,9.0,VIC,7,11,2,young_adults
56,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Male,45,Property,Affluent Customer,N,Yes,9.0,VIC,7,6,1,young_adults
